KeyReleased,Key.f8,1594546075.5786881
start
MouseMove,730,839,1594546075.707364
MouseMove,730,839,1594546075.8109531
MouseMove,730,839,1594546075.8129284
MouseMove,731,839,1594546075.813927
MouseMove,731,838,1594546075.814924
MouseMove,732,838,1594546075.8159208
MouseMove,732,838,1594546075.816917
MouseMove,733,837,1594546075.8189054
MouseMove,734,837,1594546075.8209076
MouseMove,735,836,1594546075.8209076
MouseMove,735,836,1594546075.8229034
MouseMove,736,835,1594546075.8229034
MouseMove,737,834,1594546075.8229034
MouseMove,738,833,1594546075.8239005
MouseMove,739,832,1594546075.8248975
MouseMove,740,831,1594546075.8258944
MouseMove,741,829,1594546075.8278883
MouseMove,743,828,1594546075.8288882
MouseMove,754,818,1594546075.8298833
MouseMove,756,816,1594546075.8349056
MouseMove,760,813,1594546075.8358688
MouseMove,763,810,1594546075.836864
MouseMove,767,808,1594546075.8388581
MouseMove,770,804,1594546075.840855
MouseMove,773,802,1594546075.841856
MouseMove,776,799,1594546075.8428495
MouseMove,777,799,1594546075.8428495
MouseMove,786,789,1594546075.8438468
MouseMove,790,786,1594546075.845841
MouseMove,795,781,1594546075.8468404
MouseMove,799,778,1594546075.8478372
MouseMove,804,773,1594546075.8498397
MouseMove,808,769,1594546075.851829
MouseMove,812,765,1594546075.851829
MouseMove,815,762,1594546075.8528218
MouseMove,819,758,1594546075.8538206
MouseMove,824,753,1594546075.8548176
MouseMove,830,747,1594546075.855815
MouseMove,834,743,1594546075.8578131
MouseMove,842,735,1594546075.8598056
MouseMove,844,733,1594546075.8598056
MouseMove,852,724,1594546075.860803
MouseMove,859,717,1594546075.862822
MouseMove,864,712,1594546075.8638227
MouseMove,868,707,1594546075.8647919
MouseMove,869,706,1594546075.8657877
MouseMove,883,691,1594546075.867784
MouseMove,884,690,1594546075.8697817
MouseMove,889,684,1594546075.870775
MouseMove,892,681,1594546075.870775
MouseMove,900,673,1594546075.8717718
MouseMove,904,668,1594546075.87277
MouseMove,908,663,1594546075.873766
MouseMove,919,650,1594546075.8747642
MouseMove,923,646,1594546075.8767555
MouseMove,931,637,1594546075.878753
MouseMove,936,632,1594546075.878753
MouseMove,939,628,1594546075.88075
MouseMove,951,613,1594546075.8817477
MouseMove,954,609,1594546075.8827434
MouseMove,963,599,1594546075.8837404
MouseMove,971,590,1594546075.884737
MouseMove,978,581,1594546075.8867314
MouseMove,983,576,1594546075.888729
MouseMove,986,571,1594546075.888729
MouseMove,990,567,1594546075.8897254
MouseMove,998,557,1594546075.890723
MouseMove,1006,548,1594546075.892717
MouseMove,1013,539,1594546075.894711
MouseMove,1016,535,1594546075.894711
MouseMove,1023,528,1594546075.8957098
MouseMove,1032,515,1594546075.8977075
MouseMove,1037,510,1594546075.8997016
MouseMove,1039,508,1594546075.8997016
MouseMove,1047,497,1594546075.9006948
MouseMove,1052,492,1594546075.9026904
MouseMove,1062,480,1594546075.9036884
MouseMove,1065,476,1594546075.9036884
MouseMove,1070,471,1594546075.9056795
MouseMove,1072,468,1594546075.9076767
MouseMove,1081,457,1594546075.9076767
MouseMove,1085,453,1594546075.9076767
MouseMove,1088,450,1594546075.909671
MouseMove,1092,445,1594546075.9116657
MouseMove,1095,442,1594546075.9126635
MouseMove,1102,431,1594546075.9136605
MouseMove,1107,427,1594546075.9146578
MouseMove,1110,423,1594546075.9146578
MouseMove,1114,419,1594546075.915655
MouseMove,1121,412,1594546075.9176514
MouseMove,1124,409,1594546075.9176514
MouseMove,1127,405,1594546075.9186494
MouseMove,1131,401,1594546075.9216406
MouseMove,1139,393,1594546075.9226387
MouseMove,1142,390,1594546075.9236352
MouseMove,1146,386,1594546075.9236352
MouseMove,1150,383,1594546075.9246316
MouseMove,1153,380,1594546075.9256265
MouseMove,1160,374,1594546075.9276242
MouseMove,1163,371,1594546075.9296176
MouseMove,1167,368,1594546075.9296176
MouseMove,1169,365,1594546075.9306166
MouseMove,1170,365,1594546075.9316137
MouseMove,1173,362,1594546075.932608
MouseMove,1176,360,1594546075.933608
MouseMove,1179,357,1594546075.9356017
MouseMove,1183,355,1594546075.9356017
MouseMove,1188,351,1594546075.9366007
MouseMove,1190,348,1594546075.937597
MouseMove,1193,346,1594546075.9385939
MouseMove,1197,343,1594546075.939592
MouseMove,1198,343,1594546075.9405882
MouseMove,1201,341,1594546075.9415858
MouseMove,1203,340,1594546075.9435802
MouseMove,1211,335,1594546075.9455748
MouseMove,1213,333,1594546075.9455748
MouseMove,1215,332,1594546075.9465718
MouseMove,1217,331,1594546075.9485683
MouseMove,1219,329,1594546075.9485683
MouseMove,1221,327,1594546075.9495656
MouseMove,1224,326,1594546075.9505637
MouseMove,1225,326,1594546075.9525554
MouseMove,1229,323,1594546075.9545524
MouseMove,1231,322,1594546075.9545524
MouseMove,1234,321,1594546075.9555497
MouseMove,1237,319,1594546075.9565449
MouseMove,1238,318,1594546075.957542
MouseMove,1240,317,1594546075.9595368
MouseMove,1243,316,1594546075.960534
MouseMove,1245,315,1594546075.9625292
MouseMove,1247,314,1594546075.9625292
MouseMove,1248,313,1594546075.963527
MouseMove,1250,312,1594546075.9645243
MouseMove,1251,312,1594546075.967519
MouseMove,1253,311,1594546075.9685152
MouseMove,1255,310,1594546075.9695106
MouseMove,1256,310,1594546075.9705088
MouseMove,1260,308,1594546075.9715075
MouseMove,1261,308,1594546075.9725032
MouseMove,1262,307,1594546075.973498
MouseMove,1263,307,1594546075.974499
