KeyReleased,Key.f8,1594545981.1871028
start
MouseMove,534,866,1594545981.2670324
MouseMove,534,866,1594545981.394549
MouseMove,535,866,1594545981.397649
MouseMove,535,866,1594545981.3986452
MouseMove,535,866,1594545981.4006393
MouseMove,536,866,1594545981.4016397
MouseMove,536,866,1594545981.4026353
MouseMove,537,866,1594545981.4046304
MouseMove,537,866,1594545981.4056287
MouseMove,538,866,1594545981.4066267
MouseMove,538,866,1594545981.4076293
MouseMove,539,866,1594545981.408637
MouseMove,539,866,1594545981.4106483
MouseMove,540,866,1594545981.4136074
MouseMove,541,866,1594545981.4146035
MouseMove,541,866,1594545981.4146035
MouseMove,541,866,1594545981.4155996
MouseMove,542,866,1594545981.4165964
MouseMove,544,865,1594545981.4185932
MouseMove,545,865,1594545981.4245775
MouseMove,545,865,1594545981.4255743
MouseMove,545,865,1594545981.4265716
MouseMove,546,864,1594545981.4265716
MouseMove,547,864,1594545981.427569
MouseMove,547,863,1594545981.428565
MouseMove,548,863,1594545981.4295633
MouseMove,548,863,1594545981.4305606
MouseMove,549,862,1594545981.4315577
MouseMove,550,862,1594545981.4325557
MouseMove,550,862,1594545981.4345493
MouseMove,551,861,1594545981.435547
MouseMove,551,861,1594545981.436543
MouseMove,552,861,1594545981.437543
MouseMove,552,861,1594545981.4395373
MouseMove,552,860,1594545981.4405353
MouseMove,553,860,1594545981.4405353
MouseMove,553,860,1594545981.4425302
MouseMove,554,859,1594545981.444525
MouseMove,554,859,1594545981.4455237
MouseMove,555,858,1594545981.446521
MouseMove,555,858,1594545981.4475167
MouseMove,556,858,1594545981.448514
MouseMove,556,857,1594545981.4495108
MouseMove,557,857,1594545981.4505088
MouseMove,557,856,1594545981.4515042
MouseMove,557,856,1594545981.4515042
MouseMove,558,855,1594545981.4515042
MouseMove,558,855,1594545981.4525023
MouseMove,559,855,1594545981.4534998
MouseMove,559,854,1594545981.4544983
MouseMove,560,854,1594545981.4564934
MouseMove,560,853,1594545981.458486
MouseMove,561,852,1594545981.458486
MouseMove,561,851,1594545981.459483
MouseMove,563,850,1594545981.4604797
MouseMove,563,849,1594545981.461479
MouseMove,564,848,1594545981.4634726
MouseMove,565,847,1594545981.4644706
MouseMove,566,846,1594545981.4654655
MouseMove,566,845,1594545981.466465
MouseMove,567,844,1594545981.4674613
MouseMove,567,843,1594545981.4694571
MouseMove,568,842,1594545981.4704547
MouseMove,569,841,1594545981.4714525
MouseMove,569,840,1594545981.4714525
MouseMove,570,839,1594545981.4724498
MouseMove,570,837,1594545981.4744453
MouseMove,570,836,1594545981.4744453
MouseMove,571,835,1594545981.4764388
MouseMove,572,832,1594545981.4774358
MouseMove,573,831,1594545981.4784327
MouseMove,573,830,1594545981.4794297
MouseMove,573,828,1594545981.4814265
MouseMove,574,826,1594545981.4824219
MouseMove,574,825,1594545981.4824219
MouseMove,575,823,1594545981.4834518
MouseMove,575,822,1594545981.4854133
MouseMove,576,819,1594545981.4874094
MouseMove,576,818,1594545981.4884086
MouseMove,576,816,1594545981.4884086
MouseMove,576,815,1594545981.4894028
MouseMove,576,811,1594545981.490401
MouseMove,576,809,1594545981.4913979
MouseMove,576,808,1594545981.4933941
MouseMove,576,806,1594545981.4953876
MouseMove,576,803,1594545981.4953876
MouseMove,576,799,1594545981.4963863
MouseMove,576,796,1594545981.4983814
MouseMove,576,794,1594545981.5003738
MouseMove,576,793,1594545981.502369
MouseMove,576,792,1594545981.503367
MouseMove,576,790,1594545981.5043652
MouseMove,576,788,1594545981.5053632
MouseMove,576,786,1594545981.5063598
MouseMove,575,785,1594545981.5073578
MouseMove,575,783,1594545981.5083532
MouseMove,575,782,1594545981.5083532
MouseMove,574,780,1594545981.509351
MouseMove,574,778,1594545981.5103476
MouseMove,573,776,1594545981.5113447
MouseMove,573,775,1594545981.5133414
MouseMove,571,771,1594545981.5153363
MouseMove,570,769,1594545981.5153363
MouseMove,570,768,1594545981.5163314
MouseMove,569,766,1594545981.5173275
MouseMove,568,765,1594545981.5183249
MouseMove,567,764,1594545981.5193233
MouseMove,567,762,1594545981.5213194
MouseMove,566,760,1594545981.5223184
MouseMove,564,759,1594545981.523313
MouseMove,563,757,1594545981.524311
MouseMove,563,756,1594545981.524311
MouseMove,562,755,1594545981.5253074
MouseMove,561,754,1594545981.5263066
MouseMove,561,753,1594545981.527306
MouseMove,560,752,1594545981.5293002
MouseMove,559,751,1594545981.531293
MouseMove,557,749,1594545981.531293
MouseMove,556,748,1594545981.5322893
MouseMove,555,747,1594545981.5342848
MouseMove,554,745,1594545981.5352824
MouseMove,553,744,1594545981.5362794
MouseMove,551,744,1594545981.5372777
MouseMove,551,742,1594545981.5372777
MouseMove,550,742,1594545981.5382743
MouseMove,549,741,1594545981.5402389
MouseMove,548,740,1594545981.544257
MouseMove,547,740,1594545981.5452566
MouseMove,545,739,1594545981.5452566
MouseMove,544,738,1594545981.5462542
MouseMove,543,737,1594545981.5472496
MouseMove,543,737,1594545981.548249
MouseMove,541,736,1594545981.5492444
MouseMove,541,736,1594545981.5512397
MouseMove,540,735,1594545981.5522423
MouseMove,539,735,1594545981.553234
MouseMove,538,734,1594545981.5542321
MouseMove,537,734,1594545981.5552278
MouseMove,536,733,1594545981.5562255
MouseMove,535,733,1594545981.5572238
MouseMove,535,732,1594545981.5572238
MouseMove,533,732,1594545981.5582187
MouseMove,532,732,1594545981.5592182
MouseMove,532,731,1594545981.5611854
MouseMove,530,730,1594545981.5622091
MouseMove,529,730,1594545981.5642006
MouseMove,528,730,1594545981.565202
MouseMove,528,729,1594545981.565202
MouseMove,527,729,1594545981.5661995
MouseMove,526,729,1594545981.567197
MouseMove,526,728,1594545981.5681927
MouseMove,525,728,1594545981.5691898
MouseMove,525,728,1594545981.5701885
MouseMove,524,728,1594545981.5721838
MouseMove,523,727,1594545981.5731812
MouseMove,523,727,1594545981.5731812
MouseMove,522,727,1594545981.5741775
MouseMove,522,727,1594545981.5751743
MouseMove,522,726,1594545981.5761707
MouseMove,521,726,1594545981.5771694
MouseMove,521,726,1594545981.5781667
MouseMove,520,726,1594545981.5811589
MouseMove,520,726,1594545981.5821562
MouseMove,519,726,1594545981.5831544
MouseMove,519,726,1594545981.584151
MouseMove,518,726,1594545981.585148
MouseMove,518,726,1594545981.585148
MouseMove,517,726,1594545981.5871444
MouseMove,517,726,1594545981.5881412
MouseMove,517,726,1594545981.590137
MouseMove,516,726,1594545981.591133
MouseMove,516,726,1594545981.5931287
MouseMove,516,726,1594545981.594124
MouseMove,516,726,1594545981.5951219
MouseMove,515,726,1594545981.5971172
MouseMove,515,726,1594545981.5981138
MouseMove,515,727,1594545981.601105
MouseMove,514,727,1594545981.6031008
MouseMove,514,728,1594545981.605097
MouseMove,514,728,1594545981.6070888
MouseMove,514,729,1594545981.6090848
MouseMove,514,729,1594545981.6100829
MouseMove,514,729,1594545981.612077
MouseMove,514,730,1594545981.613074
MouseMove,514,730,1594545981.6140711
MouseMove,514,731,1594545981.6170623
MouseMove,514,732,1594545981.6170623
MouseMove,514,732,1594545981.618058
MouseMove,514,733,1594545981.6190555
MouseMove,515,733,1594545981.6200545
MouseMove,515,734,1594545981.6210518
MouseMove,515,734,1594545981.6220477
MouseMove,515,735,1594545981.6230469
MouseMove,516,735,1594545981.6240437
MouseMove,516,735,1594545981.6250405
MouseMove,517,736,1594545981.62604
MouseMove,517,736,1594545981.6270363
MouseMove,517,737,1594545981.628034
MouseMove,517,738,1594545981.6290317
MouseMove,518,738,1594545981.630027
MouseMove,518,739,1594545981.6310244
MouseMove,519,740,1594545981.6320226
MouseMove,519,740,1594545981.6330194
MouseMove,520,741,1594545981.6370087
MouseMove,521,742,1594545981.638007
MouseMove,521,743,1594545981.639004
MouseMove,522,743,1594545981.64
MouseMove,523,744,1594545981.640997
MouseMove,523,745,1594545981.6419947
MouseMove,524,746,1594545981.6429935
MouseMove,526,747,1594545981.64399
MouseMove,526,747,1594545981.6449864
MouseMove,527,748,1594545981.6469834
MouseMove,528,749,1594545981.6479793
MouseMove,529,750,1594545981.6499755
MouseMove,530,751,1594545981.650972
MouseMove,531,752,1594545981.650972
MouseMove,532,753,1594545981.650972
MouseMove,533,754,1594545981.651972
MouseMove,534,754,1594545981.6529646
MouseMove,535,755,1594545981.6539776
MouseMove,536,756,1594545981.6549625
MouseMove,537,757,1594545981.655959
MouseMove,538,759,1594545981.6569548
MouseMove,539,760,1594545981.6579535
MouseMove,542,761,1594545981.6599462
MouseMove,543,762,1594545981.6619458
MouseMove,545,763,1594545981.6619458
MouseMove,547,766,1594545981.6629415
MouseMove,549,767,1594545981.6639369
MouseMove,551,768,1594545981.6649354
MouseMove,553,769,1594545981.665933
MouseMove,554,770,1594545981.66693
